Cover,Intrusion_Switch,WLAN_Card,Front_Bezel,Expansion_Card,Memory_Card,CoinCell_Battery,Hard_Drive,Optical_Drive,Power_Supply,Heat_Sink_Assembly,Processor,Processor_Socket,System_Fan,Thermal_Sensor,Power_Switch,IO_Panel,System_Board,Screws,Grommets,Power_Cable,Data_Cable,WLAN_Cable,4pin_Power_Cable,8pin_Power_Cable,Fan_Cable,Captive_Screws,Thermal_Sensor_Cable,USB_Cable,N_A
,,,,,,,,,10551,11551,12551,13551,14551,15551,16551,17551,18551,19551,20551,21551,22551,23551,24551,25551,26551,27551,28551,29551,0
,,,,,,,,,10552,11552,12552,13552,14552,15552,16552,17552,18552,19552,20552,21552,22552,23552,24552,25552,26552,27552,28552,29552,0
,,,,,,,,,10553,11553,12553,13553,14553,15553,16553,17553,18553,19553,20553,21553,22553,23553,24553,25553,26553,27553,28553,29553,0
,,,,,,,,,10554,11554,12554,13554,14554,15554,16554,17554,18554,19554,20554,21554,22554,23554,24554,25554,26554,27554,28554,29554,0
,,,,,,,,,10555,11555,12555,13555,14555,15555,16555,17555,18555,19555,20555,21555,22555,23555,24555,25555,26555,27555,28555,29555,0
,,,,,,,,,10556,11556,12556,13556,14556,15556,16556,17556,18556,19556,20556,21556,22556,23556,24556,25556,26556,27556,28556,29556,0
,,,,,,,,,10557,11557,12557,13557,14557,15557,16557,17557,18557,19557,20557,21557,22557,23557,24557,25557,26557,27557,28557,29557,0
,,,,,,,,,10558,11558,12558,13558,14558,15558,16558,17558,18558,19558,20558,21558,22558,23558,24558,25558,26558,27558,28558,29558,0
,,,,,,,,,10559,11559,12559,13559,14559,15559,16559,17559,18559,19559,20559,21559,22559,23559,24559,25559,26559,27559,28559,29559,0
,,,,,,,,,10560,11560,12560,13560,14560,15560,16560,17560,18560,19560,20560,21560,22560,23560,24560,25560,26560,27560,28560,29560,0
,,,,,,,,,10561,11561,12561,13561,14561,15561,16561,17561,18561,19561,20561,21561,22561,23561,24561,25561,26561,27561,28561,29561,0
,,,,,,,,,10562,11562,12562,13562,14562,15562,16562,17562,18562,19562,20562,21562,22562,23562,24562,25562,26562,27562,28562,29562,0
,,,,,,,,,10563,11563,12563,13563,14563,15563,16563,17563,18563,19563,20563,21563,22563,23563,24563,25563,26563,27563,28563,29563,0
,,,,,,,,,10564,11564,12564,13564,14564,15564,16564,17564,18564,19564,20564,21564,22564,23564,24564,25564,26564,27564,28564,29564,0
,,,,,,,,,10565,11565,12565,13565,14565,15565,16565,17565,18565,19565,20565,21565,22565,23565,24565,25565,26565,27565,28565,29565,0
,,,,,,,,,10566,11566,12566,13566,14566,15566,16566,17566,18566,19566,20566,21566,22566,23566,24566,25566,26566,27566,28566,29566,0
,,,,,,,,,10567,11567,12567,13567,14567,15567,16567,17567,18567,19567,20567,21567,22567,23567,24567,25567,26567,27567,28567,29567,0
,,,,,,,,,10568,11568,12568,13568,14568,15568,16568,17568,18568,19568,20568,21568,22568,23568,24568,25568,26568,27568,28568,29568,0
,,,,,,,,,10569,11569,12569,13569,14569,15569,16569,17569,18569,19569,20569,21569,22569,23569,24569,25569,26569,27569,28569,29569,0
,,,,,,,,,10570,11570,12570,13570,14570,15570,16570,17570,18570,19570,20570,21570,22570,23570,24570,25570,26570,27570,28570,29570,0
,,,,,,,,,10571,11571,12571,13571,14571,15571,16571,17571,18571,19571,20571,21571,22571,23571,24571,25571,26571,27571,28571,29571,0
,,,,,,,,,10572,11572,12572,13572,14572,15572,16572,17572,18572,19572,20572,21572,22572,23572,24572,25572,26572,27572,28572,29572,0
,,,,,,,,,10573,11573,12573,13573,14573,15573,16573,17573,18573,19573,20573,21573,22573,23573,24573,25573,26573,27573,28573,29573,0
,,,,,,,,,10574,11574,12574,13574,14574,15574,16574,17574,18574,19574,20574,21574,22574,23574,24574,25574,26574,27574,28574,29574,0
,,,,,,,,,10575,11575,12575,13575,14575,15575,16575,17575,18575,19575,20575,21575,22575,23575,24575,25575,26575,27575,28575,29575,0
,,,,,,,,,10576,11576,12576,13576,14576,15576,16576,17576,18576,19576,20576,21576,22576,23576,24576,25576,26576,27576,28576,29576,0
,,,,,,,,,10577,11577,12577,13577,14577,15577,16577,17577,18577,19577,20577,21577,22577,23577,24577,25577,26577,27577,28577,29577,0
,,,,,,,,,10578,11578,12578,13578,14578,15578,16578,17578,18578,19578,20578,21578,22578,23578,24578,25578,26578,27578,28578,29578,0
,,,,,,,,,10579,11579,12579,13579,14579,15579,16579,17579,18579,19579,20579,21579,22579,23579,24579,25579,26579,27579,28579,29579,0
,,,,,,,,,10580,11580,12580,13580,14580,15580,16580,17580,18580,19580,20580,21580,22580,23580,24580,25580,26580,27580,28580,29580,0
,,,,,,,,,10581,11581,12581,13581,14581,15581,16581,17581,18581,19581,20581,21581,22581,23581,24581,25581,26581,27581,28581,29581,0
,,,,,,,,,10582,11582,12582,13582,14582,15582,16582,17582,18582,19582,20582,21582,22582,23582,24582,25582,26582,27582,28582,29582,0
,,,,,,,,,10583,11583,12583,13583,14583,15583,16583,17583,18583,19583,20583,21583,22583,23583,24583,25583,26583,27583,28583,29583,0
,,,,,,,,,10584,11584,12584,13584,14584,15584,16584,17584,18584,19584,20584,21584,22584,23584,24584,25584,26584,27584,28584,29584,0
,,,,,,,,,10585,11585,12585,13585,14585,15585,16585,17585,18585,19585,20585,21585,22585,23585,24585,25585,26585,27585,28585,29585,0
,,,,,,,,,10586,11586,12586,13586,14586,15586,16586,17586,18586,19586,20586,21586,22586,23586,24586,25586,26586,27586,28586,29586,0
,,,,,,,,,10587,11587,12587,13587,14587,15587,16587,17587,18587,19587,20587,21587,22587,23587,24587,25587,26587,27587,28587,29587,0
,,,,,,,,,10588,11588,12588,13588,14588,15588,16588,17588,18588,19588,20588,21588,22588,23588,24588,25588,26588,27588,28588,29588,0
,,,,,,,,,10589,11589,12589,13589,14589,15589,16589,17589,18589,19589,20589,21589,22589,23589,24589,25589,26589,27589,28589,29589,0
,,,,,,,,,10590,11590,12590,13590,14590,15590,16590,17590,18590,19590,20590,21590,22590,23590,24590,25590,26590,27590,28590,29590,0
,,,,,,,,,10591,11591,12591,13591,14591,15591,16591,17591,18591,19591,20591,21591,22591,23591,24591,25591,26591,27591,28591,29591,0
,,,,,,,,,10592,11592,12592,13592,14592,15592,16592,17592,18592,19592,20592,21592,22592,23592,24592,25592,26592,27592,28592,29592,0
,,,,,,,,,10593,11593,12593,13593,14593,15593,16593,17593,18593,19593,20593,21593,22593,23593,24593,25593,26593,27593,28593,29593,0
,,,,,,,,,10594,11594,12594,13594,14594,15594,16594,17594,18594,19594,20594,21594,22594,23594,24594,25594,26594,27594,28594,29594,0
,,,,,,,,,10595,11595,12595,13595,14595,15595,16595,17595,18595,19595,20595,21595,22595,23595,24595,25595,26595,27595,28595,29595,0
,,,,,,,,,10596,11596,12596,13596,14596,15596,16596,17596,18596,19596,20596,21596,22596,23596,24596,25596,26596,27596,28596,29596,0
,,,,,,,,,10597,11597,12597,13597,14597,15597,16597,17597,18597,19597,20597,21597,22597,23597,24597,25597,26597,27597,28597,29597,0
,,,,,,,,,10598,11598,12598,13598,14598,15598,16598,17598,18598,19598,20598,21598,22598,23598,24598,25598,26598,27598,28598,29598,0
,,,,,,,,,10599,11599,12599,13599,14599,15599,16599,17599,18599,19599,20599,21599,22599,23599,24599,25599,26599,27599,28599,29599,0
,,,,,,,,,10600,11600,12600,13600,14600,15600,16600,17600,18600,19600,20600,21600,22600,23600,24600,25600,26600,27600,28600,29600,0
,,,,,,,,,10601,11601,12601,13601,14601,15601,16601,17601,18601,19601,20601,21601,22601,23601,24601,25601,26601,27601,28601,29601,0
,,,,,,,,,10602,11602,12602,13602,14602,15602,16602,17602,18602,19602,20602,21602,22602,23602,24602,25602,26602,27602,28602,29602,0
,,,,,,,,,10603,11603,12603,13603,14603,15603,16603,17603,18603,19603,20603,21603,22603,23603,24603,25603,26603,27603,28603,29603,0
,,,,,,,,,10604,11604,12604,13604,14604,15604,16604,17604,18604,19604,20604,21604,22604,23604,24604,25604,26604,27604,28604,29604,0
,,,,,,,,,10605,11605,12605,13605,14605,15605,16605,17605,18605,19605,20605,21605,22605,23605,24605,25605,26605,27605,28605,29605,0
,,,,,,,,,10606,11606,12606,13606,14606,15606,16606,17606,18606,19606,20606,21606,22606,23606,24606,25606,26606,27606,28606,29606,0
,,,,,,,,,10607,11607,12607,13607,14607,15607,16607,17607,18607,19607,20607,21607,22607,23607,24607,25607,26607,27607,28607,29607,0
,,,,,,,,,10608,11608,12608,13608,14608,15608,16608,17608,18608,19608,20608,21608,22608,23608,24608,25608,26608,27608,28608,29608,0
,,,,,,,,,10609,11609,12609,13609,14609,15609,16609,17609,18609,19609,20609,21609,22609,23609,24609,25609,26609,27609,28609,29609,0
,,,,,,,,,10610,11610,12610,13610,14610,15610,16610,17610,18610,19610,20610,21610,22610,23610,24610,25610,26610,27610,28610,29610,0
,,,,,,,,,10611,11611,12611,13611,14611,15611,16611,17611,18611,19611,20611,21611,22611,23611,24611,25611,26611,27611,28611,29611,0
,,,,,,,,,10612,11612,12612,13612,14612,15612,16612,17612,18612,19612,20612,21612,22612,23612,24612,25612,26612,27612,28612,29612,0
,,,,,,,,,10613,11613,12613,13613,14613,15613,16613,17613,18613,19613,20613,21613,22613,23613,24613,25613,26613,27613,28613,29613,0
,,,,,,,,,10614,11614,12614,13614,14614,15614,16614,17614,18614,19614,20614,21614,22614,23614,24614,25614,26614,27614,28614,29614,0
,,,,,,,,,10615,11615,12615,13615,14615,15615,16615,17615,18615,19615,20615,21615,22615,23615,24615,25615,26615,27615,28615,29615,0
,,,,,,,,,10616,11616,12616,13616,14616,15616,16616,17616,18616,19616,20616,21616,22616,23616,24616,25616,26616,27616,28616,29616,0
,,,,,,,,,10617,11617,12617,13617,14617,15617,16617,17617,18617,19617,20617,21617,22617,23617,24617,25617,26617,27617,28617,29617,0
,,,,,,,,,10618,11618,12618,13618,14618,15618,16618,17618,18618,19618,20618,21618,22618,23618,24618,25618,26618,27618,28618,29618,0
,,,,,,,,,10619,11619,12619,13619,14619,15619,16619,17619,18619,19619,20619,21619,22619,23619,24619,25619,26619,27619,28619,29619,0
,,,,,,,,,10620,11620,12620,13620,14620,15620,16620,17620,18620,19620,20620,21620,22620,23620,24620,25620,26620,27620,28620,29620,0
,,,,,,,,,10621,11621,12621,13621,14621,15621,16621,17621,18621,19621,20621,21621,22621,23621,24621,25621,26621,27621,28621,29621,0
,,,,,,,,,10622,11622,12622,13622,14622,15622,16622,17622,18622,19622,20622,21622,22622,23622,24622,25622,26622,27622,28622,29622,0
,,,,,,,,,10623,11623,12623,13623,14623,15623,16623,17623,18623,19623,20623,21623,22623,23623,24623,25623,26623,27623,28623,29623,0
,,,,,,,,,10624,11624,12624,13624,14624,15624,16624,17624,18624,19624,20624,21624,22624,23624,24624,25624,26624,27624,28624,29624,0
,,,,,,,,,10625,11625,12625,13625,14625,15625,16625,17625,18625,19625,20625,21625,22625,23625,24625,25625,26625,27625,28625,29625,0
,,,,,,,,,10626,11626,12626,13626,14626,15626,16626,17626,18626,19626,20626,21626,22626,23626,24626,25626,26626,27626,28626,29626,0
,,,,,,,,,10627,11627,12627,13627,14627,15627,16627,17627,18627,19627,20627,21627,22627,23627,24627,25627,26627,27627,28627,29627,0
,,,,,,,,,10628,11628,12628,13628,14628,15628,16628,17628,18628,19628,20628,21628,22628,23628,24628,25628,26628,27628,28628,29628,0
,,,,,,,,,10629,11629,12629,13629,14629,15629,16629,17629,18629,19629,20629,21629,22629,23629,24629,25629,26629,27629,28629,29629,0
,,,,,,,,,10630,11630,12630,13630,14630,15630,16630,17630,18630,19630,20630,21630,22630,23630,24630,25630,26630,27630,28630,29630,0
,,,,,,,,,10631,11631,12631,13631,14631,15631,16631,17631,18631,19631,20631,21631,22631,23631,24631,25631,26631,27631,28631,29631,0
,,,,,,,,,10632,11632,12632,13632,14632,15632,16632,17632,18632,19632,20632,21632,22632,23632,24632,25632,26632,27632,28632,29632,0
,,,,,,,,,10633,11633,12633,13633,14633,15633,16633,17633,18633,19633,20633,21633,22633,23633,24633,25633,26633,27633,28633,29633,0
,,,,,,,,,10634,11634,12634,13634,14634,15634,16634,17634,18634,19634,20634,21634,22634,23634,24634,25634,26634,27634,28634,29634,0
,,,,,,,,,10635,11635,12635,13635,14635,15635,16635,17635,18635,19635,20635,21635,22635,23635,24635,25635,26635,27635,28635,29635,0
,,,,,,,,,10636,11636,12636,13636,14636,15636,16636,17636,18636,19636,20636,21636,22636,23636,24636,25636,26636,27636,28636,29636,0
,,,,,,,,,10637,11637,12637,13637,14637,15637,16637,17637,18637,19637,20637,21637,22637,23637,24637,25637,26637,27637,28637,29637,0
,,,,,,,,,10638,11638,12638,13638,14638,15638,16638,17638,18638,19638,20638,21638,22638,23638,24638,25638,26638,27638,28638,29638,0
,,,,,,,,,10639,11639,12639,13639,14639,15639,16639,17639,18639,19639,20639,21639,22639,23639,24639,25639,26639,27639,28639,29639,0
,,,,,,,,,10640,11640,12640,13640,14640,15640,16640,17640,18640,19640,20640,21640,22640,23640,24640,25640,26640,27640,28640,29640,0
,,,,,,,,,10641,11641,12641,13641,14641,15641,16641,17641,18641,19641,20641,21641,22641,23641,24641,25641,26641,27641,28641,29641,0
,,,,,,,,,10642,11642,12642,13642,14642,15642,16642,17642,18642,19642,20642,21642,22642,23642,24642,25642,26642,27642,28642,29642,0
,,,,,,,,,10643,11643,12643,13643,14643,15643,16643,17643,18643,19643,20643,21643,22643,23643,24643,25643,26643,27643,28643,29643,0
,,,,,,,,,10644,11644,12644,13644,14644,15644,16644,17644,18644,19644,20644,21644,22644,23644,24644,25644,26644,27644,28644,29644,0
,,,,,,,,,10645,11645,12645,13645,14645,15645,16645,17645,18645,19645,20645,21645,22645,23645,24645,25645,26645,27645,28645,29645,0
,,,,,,,,,10646,11646,12646,13646,14646,15646,16646,17646,18646,19646,20646,21646,22646,23646,24646,25646,26646,27646,28646,29646,0
,,,,,,,,,10647,11647,12647,13647,14647,15647,16647,17647,18647,19647,20647,21647,22647,23647,24647,25647,26647,27647,28647,29647,0
,,,,,,,,,10648,11648,12648,13648,14648,15648,16648,17648,18648,19648,20648,21648,22648,23648,24648,25648,26648,27648,28648,29648,0
,,,,,,,,,10649,11649,12649,13649,14649,15649,16649,17649,18649,19649,20649,21649,22649,23649,24649,25649,26649,27649,28649,29649,0
,,,,,,,,,10650,11650,12650,13650,14650,15650,16650,17650,18650,19650,20650,21650,22650,23650,24650,25650,26650,27650,28650,29650,0
,,,,,,,,,10651,11651,12651,13651,14651,15651,16651,17651,18651,19651,20651,21651,22651,23651,24651,25651,26651,27651,28651,29651,0
,,,,,,,,,10652,11652,12652,13652,14652,15652,16652,17652,18652,19652,20652,21652,22652,23652,24652,25652,26652,27652,28652,29652,0
,,,,,,,,,10653,11653,12653,13653,14653,15653,16653,17653,18653,19653,20653,21653,22653,23653,24653,25653,26653,27653,28653,29653,0
,,,,,,,,,10654,11654,12654,13654,14654,15654,16654,17654,18654,19654,20654,21654,22654,23654,24654,25654,26654,27654,28654,29654,0
,,,,,,,,,10655,11655,12655,13655,14655,15655,16655,17655,18655,19655,20655,21655,22655,23655,24655,25655,26655,27655,28655,29655,0
,,,,,,,,,10656,11656,12656,13656,14656,15656,16656,17656,18656,19656,20656,21656,22656,23656,24656,25656,26656,27656,28656,29656,0
,,,,,,,,,10657,11657,12657,13657,14657,15657,16657,17657,18657,19657,20657,21657,22657,23657,24657,25657,26657,27657,28657,29657,0
,,,,,,,,,10658,11658,12658,13658,14658,15658,16658,17658,18658,19658,20658,21658,22658,23658,24658,25658,26658,27658,28658,29658,0
,,,,,,,,,10659,11659,12659,13659,14659,15659,16659,17659,18659,19659,20659,21659,22659,23659,24659,25659,26659,27659,28659,29659,0
,,,,,,,,,10660,11660,12660,13660,14660,15660,16660,17660,18660,19660,20660,21660,22660,23660,24660,25660,26660,27660,28660,29660,0
,,,,,,,,,10661,11661,12661,13661,14661,15661,16661,17661,18661,19661,20661,21661,22661,23661,24661,25661,26661,27661,28661,29661,0
,,,,,,,,,10662,11662,12662,13662,14662,15662,16662,17662,18662,19662,20662,21662,22662,23662,24662,25662,26662,27662,28662,29662,0
,,,,,,,,,10663,11663,12663,13663,14663,15663,16663,17663,18663,19663,20663,21663,22663,23663,24663,25663,26663,27663,28663,29663,0
,,,,,,,,,10664,11664,12664,13664,14664,15664,16664,17664,18664,19664,20664,21664,22664,23664,24664,25664,26664,27664,28664,29664,0
,,,,,,,,,10665,11665,12665,13665,14665,15665,16665,17665,18665,19665,20665,21665,22665,23665,24665,25665,26665,27665,28665,29665,0
,,,,,,,,,10666,11666,12666,13666,14666,15666,16666,17666,18666,19666,20666,21666,22666,23666,24666,25666,26666,27666,28666,29666,0
,,,,,,,,,10667,11667,12667,13667,14667,15667,16667,17667,18667,19667,20667,21667,22667,23667,24667,25667,26667,27667,28667,29667,0
,,,,,,,,,10668,11668,12668,13668,14668,15668,16668,17668,18668,19668,20668,21668,22668,23668,24668,25668,26668,27668,28668,29668,0
,,,,,,,,,10669,11669,12669,13669,14669,15669,16669,17669,18669,19669,20669,21669,22669,23669,24669,25669,26669,27669,28669,29669,0
,,,,,,,,,10670,11670,12670,13670,14670,15670,16670,17670,18670,19670,20670,21670,22670,23670,24670,25670,26670,27670,28670,29670,0
,,,,,,,,,10671,11671,12671,13671,14671,15671,16671,17671,18671,19671,20671,21671,22671,23671,24671,25671,26671,27671,28671,29671,0
,,,,,,,,,10672,11672,12672,13672,14672,15672,16672,17672,18672,19672,20672,21672,22672,23672,24672,25672,26672,27672,28672,29672,0
,,,,,,,,,10673,11673,12673,13673,14673,15673,16673,17673,18673,19673,20673,21673,22673,23673,24673,25673,26673,27673,28673,29673,0
,,,,,,,,,10674,11674,12674,13674,14674,15674,16674,17674,18674,19674,20674,21674,22674,23674,24674,25674,26674,27674,28674,29674,0
,,,,,,,,,10675,11675,12675,13675,14675,15675,16675,17675,18675,19675,20675,21675,22675,23675,24675,25675,26675,27675,28675,29675,0
,,,,,,,,,10676,11676,12676,13676,14676,15676,16676,17676,18676,19676,20676,21676,22676,23676,24676,25676,26676,27676,28676,29676,0
,,,,,,,,,10677,11677,12677,13677,14677,15677,16677,17677,18677,19677,20677,21677,22677,23677,24677,25677,26677,27677,28677,29677,0
,,,,,,,,,10678,11678,12678,13678,14678,15678,16678,17678,18678,19678,20678,21678,22678,23678,24678,25678,26678,27678,28678,29678,0
,,,,,,,,,10679,11679,12679,13679,14679,15679,16679,17679,18679,19679,20679,21679,22679,23679,24679,25679,26679,27679,28679,29679,0
,,,,,,,,,10680,11680,12680,13680,14680,15680,16680,17680,18680,19680,20680,21680,22680,23680,24680,25680,26680,27680,28680,29680,0
,,,,,,,,,10681,11681,12681,13681,14681,15681,16681,17681,18681,19681,20681,21681,22681,23681,24681,25681,26681,27681,28681,29681,0
,,,,,,,,,10682,11682,12682,13682,14682,15682,16682,17682,18682,19682,20682,21682,22682,23682,24682,25682,26682,27682,28682,29682,0
,,,,,,,,,10683,11683,12683,13683,14683,15683,16683,17683,18683,19683,20683,21683,22683,23683,24683,25683,26683,27683,28683,29683,0
,,,,,,,,,10684,11684,12684,13684,14684,15684,16684,17684,18684,19684,20684,21684,22684,23684,24684,25684,26684,27684,28684,29684,0
,,,,,,,,,10685,11685,12685,13685,14685,15685,16685,17685,18685,19685,20685,21685,22685,23685,24685,25685,26685,27685,28685,29685,0
,,,,,,,,,10686,11686,12686,13686,14686,15686,16686,17686,18686,19686,20686,21686,22686,23686,24686,25686,26686,27686,28686,29686,0
,,,,,,,,,10687,11687,12687,13687,14687,15687,16687,17687,18687,19687,20687,21687,22687,23687,24687,25687,26687,27687,28687,29687,0
,,,,,,,,,10688,11688,12688,13688,14688,15688,16688,17688,18688,19688,20688,21688,22688,23688,24688,25688,26688,27688,28688,29688,0
,,,,,,,,,10689,11689,12689,13689,14689,15689,16689,17689,18689,19689,20689,21689,22689,23689,24689,25689,26689,27689,28689,29689,0
,,,,,,,,,10690,11690,12690,13690,14690,15690,16690,17690,18690,19690,20690,21690,22690,23690,24690,25690,26690,27690,28690,29690,0
,,,,,,,,,10691,11691,12691,13691,14691,15691,16691,17691,18691,19691,20691,21691,22691,23691,24691,25691,26691,27691,28691,29691,0
,,,,,,,,,10692,11692,12692,13692,14692,15692,16692,17692,18692,19692,20692,21692,22692,23692,24692,25692,26692,27692,28692,29692,0
,,,,,,,,,10693,11693,12693,13693,14693,15693,16693,17693,18693,19693,20693,21693,22693,23693,24693,25693,26693,27693,28693,29693,0
,,,,,,,,,10694,11694,12694,13694,14694,15694,16694,17694,18694,19694,20694,21694,22694,23694,24694,25694,26694,27694,28694,29694,0
,,,,,,,,,10695,11695,12695,13695,14695,15695,16695,17695,18695,19695,20695,21695,22695,23695,24695,25695,26695,27695,28695,29695,0
,,,,,,,,,10696,11696,12696,13696,14696,15696,16696,17696,18696,19696,20696,21696,22696,23696,24696,25696,26696,27696,28696,29696,0
,,,,,,,,,10697,11697,12697,13697,14697,15697,16697,17697,18697,19697,20697,21697,22697,23697,24697,25697,26697,27697,28697,29697,0
,,,,,,,,,10698,11698,12698,13698,14698,15698,16698,17698,18698,19698,20698,21698,22698,23698,24698,25698,26698,27698,28698,29698,0
,,,,,,,,,10699,11699,12699,13699,14699,15699,16699,17699,18699,19699,20699,21699,22699,23699,24699,25699,26699,27699,28699,29699,0
,,,,,,,,,10700,11700,12700,13700,14700,15700,16700,17700,18700,19700,20700,21700,22700,23700,24700,25700,26700,27700,28700,29700,0
,,,,,,,,,10701,11701,12701,13701,14701,15701,16701,17701,18701,19701,20701,21701,22701,23701,24701,25701,26701,27701,28701,29701,0
,,,,,,,,,10702,11702,12702,13702,14702,15702,16702,17702,18702,19702,20702,21702,22702,23702,24702,25702,26702,27702,28702,29702,0
,,,,,,,,,10703,11703,12703,13703,14703,15703,16703,17703,18703,19703,20703,21703,22703,23703,24703,25703,26703,27703,28703,29703,0
,,,,,,,,,10704,11704,12704,13704,14704,15704,16704,17704,18704,19704,20704,21704,22704,23704,24704,25704,26704,27704,28704,29704,0
,,,,,,,,,10705,11705,12705,13705,14705,15705,16705,17705,18705,19705,20705,21705,22705,23705,24705,25705,26705,27705,28705,29705,0
,,,,,,,,,10706,11706,12706,13706,14706,15706,16706,17706,18706,19706,20706,21706,22706,23706,24706,25706,26706,27706,28706,29706,0
,,,,,,,,,10707,11707,12707,13707,14707,15707,16707,17707,18707,19707,20707,21707,22707,23707,24707,25707,26707,27707,28707,29707,0
,,,,,,,,,10708,11708,12708,13708,14708,15708,16708,17708,18708,19708,20708,21708,22708,23708,24708,25708,26708,27708,28708,29708,0
,,,,,,,,,10709,11709,12709,13709,14709,15709,16709,17709,18709,19709,20709,21709,22709,23709,24709,25709,26709,27709,28709,29709,0
,,,,,,,,,10710,11710,12710,13710,14710,15710,16710,17710,18710,19710,20710,21710,22710,23710,24710,25710,26710,27710,28710,29710,0
,,,,,,,,,10711,11711,12711,13711,14711,15711,16711,17711,18711,19711,20711,21711,22711,23711,24711,25711,26711,27711,28711,29711,0
,,,,,,,,,10712,11712,12712,13712,14712,15712,16712,17712,18712,19712,20712,21712,22712,23712,24712,25712,26712,27712,28712,29712,0
,,,,,,,,,10713,11713,12713,13713,14713,15713,16713,17713,18713,19713,20713,21713,22713,23713,24713,25713,26713,27713,28713,29713,0
,,,,,,,,,10714,11714,12714,13714,14714,15714,16714,17714,18714,19714,20714,21714,22714,23714,24714,25714,26714,27714,28714,29714,0
,,,,,,,,,10715,11715,12715,13715,14715,15715,16715,17715,18715,19715,20715,21715,22715,23715,24715,25715,26715,27715,28715,29715,0
,,,,,,,,,10716,11716,12716,13716,14716,15716,16716,17716,18716,19716,20716,21716,22716,23716,24716,25716,26716,27716,28716,29716,0
,,,,,,,,,10717,11717,12717,13717,14717,15717,16717,17717,18717,19717,20717,21717,22717,23717,24717,25717,26717,27717,28717,29717,0
,,,,,,,,,10718,11718,12718,13718,14718,15718,16718,17718,18718,19718,20718,21718,22718,23718,24718,25718,26718,27718,28718,29718,0
,,,,,,,,,10719,11719,12719,13719,14719,15719,16719,17719,18719,19719,20719,21719,22719,23719,24719,25719,26719,27719,28719,29719,0
,,,,,,,,,10720,11720,12720,13720,14720,15720,16720,17720,18720,19720,20720,21720,22720,23720,24720,25720,26720,27720,28720,29720,0
,,,,,,,,,10721,11721,12721,13721,14721,15721,16721,17721,18721,19721,20721,21721,22721,23721,24721,25721,26721,27721,28721,29721,0
,,,,,,,,,10722,11722,12722,13722,14722,15722,16722,17722,18722,19722,20722,21722,22722,23722,24722,25722,26722,27722,28722,29722,0
,,,,,,,,,10723,11723,12723,13723,14723,15723,16723,17723,18723,19723,20723,21723,22723,23723,24723,25723,26723,27723,28723,29723,0
,,,,,,,,,10724,11724,12724,13724,14724,15724,16724,17724,18724,19724,20724,21724,22724,23724,24724,25724,26724,27724,28724,29724,0
,,,,,,,,,10725,11725,12725,13725,14725,15725,16725,17725,18725,19725,20725,21725,22725,23725,24725,25725,26725,27725,28725,29725,0
,,,,,,,,,10726,11726,12726,13726,14726,15726,16726,17726,18726,19726,20726,21726,22726,23726,24726,25726,26726,27726,28726,29726,0
,,,,,,,,,10727,11727,12727,13727,14727,15727,16727,17727,18727,19727,20727,21727,22727,23727,24727,25727,26727,27727,28727,29727,0
,,,,,,,,,10728,11728,12728,13728,14728,15728,16728,17728,18728,19728,20728,21728,22728,23728,24728,25728,26728,27728,28728,29728,0
,,,,,,,,,10729,11729,12729,13729,14729,15729,16729,17729,18729,19729,20729,21729,22729,23729,24729,25729,26729,27729,28729,29729,0
,,,,,,,,,10730,11730,12730,13730,14730,15730,16730,17730,18730,19730,20730,21730,22730,23730,24730,25730,26730,27730,28730,29730,0
,,,,,,,,,10731,11731,12731,13731,14731,15731,16731,17731,18731,19731,20731,21731,22731,23731,24731,25731,26731,27731,28731,29731,0
,,,,,,,,,10732,11732,12732,13732,14732,15732,16732,17732,18732,19732,20732,21732,22732,23732,24732,25732,26732,27732,28732,29732,0
,,,,,,,,,10733,11733,12733,13733,14733,15733,16733,17733,18733,19733,20733,21733,22733,23733,24733,25733,26733,27733,28733,29733,0
,,,,,,,,,10734,11734,12734,13734,14734,15734,16734,17734,18734,19734,20734,21734,22734,23734,24734,25734,26734,27734,28734,29734,0
,,,,,,,,,10735,11735,12735,13735,14735,15735,16735,17735,18735,19735,20735,21735,22735,23735,24735,25735,26735,27735,28735,29735,0
,,,,,,,,,10736,11736,12736,13736,14736,15736,16736,17736,18736,19736,20736,21736,22736,23736,24736,25736,26736,27736,28736,29736,0
,,,,,,,,,10737,11737,12737,13737,14737,15737,16737,17737,18737,19737,20737,21737,22737,23737,24737,25737,26737,27737,28737,29737,0
,,,,,,,,,10738,11738,12738,13738,14738,15738,16738,17738,18738,19738,20738,21738,22738,23738,24738,25738,26738,27738,28738,29738,0
,,,,,,,,,10739,11739,12739,13739,14739,15739,16739,17739,18739,19739,20739,21739,22739,23739,24739,25739,26739,27739,28739,29739,0
,,,,,,,,,10740,11740,12740,13740,14740,15740,16740,17740,18740,19740,20740,21740,22740,23740,24740,25740,26740,27740,28740,29740,0
,,,,,,,,,10741,11741,12741,13741,14741,15741,16741,17741,18741,19741,20741,21741,22741,23741,24741,25741,26741,27741,28741,29741,0
,,,,,,,,,10742,11742,12742,13742,14742,15742,16742,17742,18742,19742,20742,21742,22742,23742,24742,25742,26742,27742,28742,29742,0
,,,,,,,,,10743,11743,12743,13743,14743,15743,16743,17743,18743,19743,20743,21743,22743,23743,24743,25743,26743,27743,28743,29743,0
